movie_name,month,year,budget,runtime,genres,mpaa,screens,opening_week,domestic_box_office,international_box_office,worldwide_box_office,country
Gett,2,2015,,115.0,Drama,,74,24210.0,988150.0,271010.0,1259160.0,
Goodbye to Language,10,2014,,70.0,Drama Fantasy,,7,,401889.0,165979.0,567868.0,
Above and Beyond,1,2015,,90.0,Adventure Documentary History War,,13,6448.0,288751.0,,288751.0,
C'est Si Bon,2,2015,,122.0,Drama Romance,,23,,164167.0,11585868.0,11750035.0,
Good Day Ramon,1,2015,,120.0,Drama,PG-13,29,51105.0,154356.0,4950512.0,5104868.0,
Backstreet Boys: Show 'Em What You're Made Of,1,2015,,101.0,Documentary,,60,153068.0,153068.0,,153068.0,
The Last Five Years,2,2015,,94.0,Comedy Drama Musical Romance,PG-13,36,42042.0,145427.0,146665.0,292092.0,
The Tale of The Princess Kaguya,10,2014,,137.0,Animation Drama Family Fantasy Romance,PG,29,54915.0,703232.0,23731253.0,24434485.0,
Zhongkui: Snow Girl and the Dark Crystal,2,2015,,118.0,Action Fantasy Romance,,24,73817.0,165428.0,64160519.0,64325947.0,
After the Ball,2,2015,,101.0,Comedy,,43,31718.0,161820.0,72597.0,234417.0,
Ida,5,2014,,82.0,Drama,PG-13,137,55438.0,3827060.0,7329776.0,11156836.0,
I Am Eleven,9,2014,,98.0,Biography Documentary,,16,5800.0,310116.0,,310116.0,
'71,2,2015,,99.0,Action Crime Drama Thriller War,R,121,55761.0,1270847.0,1791331.0,3062178.0,
Predestination,1,2015,,97.0,Action Drama Sci-Fi Thriller,R,20,44028.0,68372.0,4756127.0,4824499.0,
National Gallery,11,2014,,180.0,Documentary,,15,10049.0,253941.0,101030.0,354971.0,
Antarctica: A Year on Ice,11,2014,,91.0,Adventure Biography Documentary Drama,PG,30,32238.0,288757.0,,288757.0,
The Pyramid,12,2014,,89.0,Horror Mystery Thriller,R,685,1369935.0,2756333.0,14104804.0,16861137.0,
Legends from the Sky,1,2015,,85.0,Sci-Fi,,8,18168.0,91462.0,,91462.0,
Deli Man,2,2015,,92.0,Documentary History,PG-13,38,37321.0,502294.0,,502294.0,
Love on the Cloud,12,2014,,135.0,Comedy,,17,67967.0,271734.0,45114826.0,45386560.0,
The Search for General Tso,1,2015,,71.0,Comedy Documentary History Mystery,,13,9336.0,54275.0,,54275.0,
Six Dance Lessons in Six Weeks,12,2014,,107.0,Comedy Drama,,13,12542.0,106323.0,,106323.0,
The Duke of Burgundy,1,2015,,104.0,Drama Romance,,10,11902.0,64521.0,120626.0,185147.0,
Beloved Sisters,1,2015,,138.0,Drama History Romance,,9,19704.0,54030.0,2353650.0,2407680.0,
Appropriate Behavior,1,2015,,86.0,Comedy Drama Romance,,11,19114.0,46912.0,76787.0,123699.0,
Zero Motivation,12,2014,,97.0,Comedy Drama,,7,9427.0,116044.0,22565.0,138609.0,
Girlhood,1,2015,,113.0,Drama,,5,7667.0,60765.0,1802225.0,1862990.0,
Queen & Country,2,2015,,114.0,Biography Comedy Drama History,,9,5954.0,41297.0,114584.0,155881.0,
Match,1,2015,,92.0,Comedy Drama,R,9,6000.0,37285.0,,37285.0,
The Principle,10,2014,,90.0,Documentary News Thriller,PG,3,8657.0,89543.0,,89543.0,
Dear White People,10,2014,,108.0,Comedy Drama Romance,R,393,347959.0,4404154.0,229807.0,4633961.0,
Song One,1,2015,,86.0,Drama Music Romance,PG-13,27,20200.0,32251.0,376667.0,408918.0,
Love Forecast,1,2015,,118.0,Comedy Drama Romance,,1,11600.0,32211.0,13576426.0,13608637.0,
Amira & Sam,1,2015,,90.0,Comedy Drama Romance,,10,15535.0,31849.0,,31849.0,
Americons,1,2015,,89.0,Action Biography Crime Drama,R,14,14404.0,28782.0,,28782.0,
Last Days in Vietnam,9,2014,,98.0,Documentary History War,,25,30500.0,466114.0,,466114.0,
Meet the Mormons,10,2014,,78.0,Documentary,PG,333,2509808.0,6047363.0,,6047363.0,
R100,1,2015,,99.0,Comedy Drama,,11,7263.0,24956.0,,24956.0,
Love Rosie,2,2015,,102.0,Comedy Romance,R,15,14893.0,,25553956.0,25574387.0,
My Old Lady,9,2014,,107.0,Comedy Drama Romance,PG-13,273,124680.0,4013786.0,6592881.0,10606667.0,
Gangnam 1970,2,2015,,135.0,Action Crime Drama,,1,18022.0,,16173412.0,16191434.0,
Boy Meets Girl,2,2015,,95.0,Comedy Drama Romance,,4,5306.0,20441.0,6412.0,26853.0,
Long Live Freedom,11,2014,,94.0,Comedy Drama,,10,5272.0,48541.0,947449.0,995990.0,
Monk with a Camera,11,2014,,90.0,Biography Documentary News,,4,,45938.0,,45938.0,
The Good Lie,10,2014,,110.0,Biography Drama,PG-13,461,841422.0,2722209.0,674136.0,3396345.0,
Hard to Be a God,1,2015,,177.0,Drama Sci-Fi,,3,,28608.0,1270427.0,1299035.0,
Fleet of Time,12,2014,,119.0,Drama Romance,,20,206591.0,569280.0,93674911.0,94244191.0,
Sagrada: The Mystery of Creation,9,2014,,89.0,Documentary,,5,2009.0,58755.0,,58755.0,
Goodbye to All That,12,2014,,87.0,Comedy Drama Romance,,3,,16986.0,,16986.0,
The Overnighters,10,2014,,102.0,Documentary Drama,PG-13,23,4324.0,110763.0,,110763.0,
Listen Up Philip,10,2014,,108.0,Comedy Drama,,30,23284.0,200126.0,,200126.0,
Trace Amounts,1,2015,,97.0,Adventure Documentary Drama History,,7,,80735.0,,80735.0,
The Devil's Violinist,1,2015,,122.0,Biography Drama Musical,R,10,8013.0,11294.0,3940803.0,3952097.0,
Diplomacy,10,2014,,84.0,Drama History War,,14,8518.0,230880.0,3976362.0,4207242.0,
Digging Up the Marrow,2,2015,,89.0,Comedy Horror Mystery Sci-Fi Thriller,,1,,10969.0,,10969.0,
A Tale of Winter,12,2014,,114.0,Drama Romance,,3,3802.0,23268.0,29163.0,52431.0,
Little Accidents,1,2015,,105.0,Drama,,17,8649.0,10071.0,,10071.0,
Why Don't You Play in Hell?,11,2014,,129.0,Action Comedy Horror,,11,5060.0,28534.0,1237338.0,1265872.0,
Still Life,1,2015,,92.0,Drama,,5,,9481.0,2485544.0,2495025.0,
Actress,11,2014,,86.0,Documentary Drama,,4,4880.0,19365.0,,19365.0,
Eastern Boys,2,2015,,128.0,Crime Drama Romance Thriller,,2,5726.0,16831.0,147459.0,164290.0,
Hiroshima Mon Amour,10,2014,,90.0,Drama Romance,,7,18494.0,96439.0,,96439.0,
Art and Craft,9,2014,,89.0,Documentary,,20,20879.0,235037.0,,235037.0,
One Small Hitch,2,2015,,105.0,Comedy Romance,,10,5328.0,7965.0,,7965.0,
The Salvation,2,2015,,92.0,Action Drama Thriller Western,R,28,4651.0,44903.0,1319061.0,1363964.0,
Walking the Camino: Six Ways to Santiago,9,2013,,84.0,Documentary,,11,,612717.0,,612717.0,
If You Don't I Will,12,2014,,102.0,Comedy Drama,,1,1707.0,9719.0,,9719.0,
Advanced Style,9,2014,,72.0,Biography Comedy Documentary Drama Family,,12,6500.0,87879.0,119352.0,207231.0,
On the Way to School,2,2015,,77.0,Documentary,,2,,7424.0,533234.0,540658.0,
Wild Canaries,2,2015,,96.0,Comedy Crime Drama Mystery Romance Thriller,,4,2683.0,19777.0,,19777.0,
Women Who Flirt,11,2014,,97.0,Comedy,,27,74052.0,375495.0,38780637.0,39156132.0,
The Way He Looks,11,2014,,96.0,Drama Romance,,14,26334.0,101451.0,1106390.0,1207841.0,
Inside the Mind of Leonardo,12,2014,,85.0,Biography Documentary History,,5,,10600.0,,10600.0,
Miss Hill: Making Dance Matter,1,2015,,84.0,Biography Documentary History,,1,2560.0,4706.0,,4706.0,
Against the Sun,1,2015,,100.0,Biography Drama War,PG,11,3023.0,4646.0,,4646.0,
Concerning Violence,12,2014,,90.0,Documentary Drama History War,,2,,12680.0,,12680.0,
Farewell Herr Schwarz,1,2015,,96.0,Documentary,,2,,4445.0,,4445.0,
The Sacrifice,11,2014,,149.0,Drama,,2,,20945.0,,20945.0,
Futuro Beach,2,2015,,106.0,Drama Romance,,4,3324.0,20262.0,759573.0,779835.0,
Li'l Quinquin,1,2015,,206.0,Comedy Crime Mystery,,2,3204.0,7192.0,10676.0,17868.0,
Three Night Stand,1,2015,,86.0,Comedy Drama,,10,2538.0,4076.0,,4076.0,
Salvation Army,1,2015,,81.0,Drama,,1,2433.0,3929.0,48582.0,52511.0,
The Immortalists,11,2014,,78.0,Documentary Drama,,3,,9331.0,,9331.0,
Medeas,1,2015,,97.0,Drama,,2,3025.0,5895.0,,5895.0,
Le Jour Se Leve,11,2014,,93.0,Crime Drama Romance Thriller,,3,11864.0,35321.0,,35321.0,
Love Thy Nature,2,2015,,76.0,Documentary,,17,,41149.0,11798.0,52947.0,
The Worst Movie Ever!,8,2011,,76.0,Action Comedy Musical Sci-Fi,,2,11.0,25206.0,,25206.0,
Anita Ho,2,2015,,84.0,Comedy Family Romance,,1,2250.0,2250.0,,2250.0,
Life Partners,12,2014,,93.0,Comedy Drama Romance,R,3,2665.0,8265.0,,8265.0,
The King and the Mockingbird,11,2014,,83.0,Animation Family Fantasy Romance,,8,3721.0,27513.0,,27513.0,
Penton: The John Penton Story,6,2014,,135.0,Adventure Biography Documentary Sport,,14,,112159.0,,112159.0,
Manuscripts Don't Burn,7,2014,,125.0,Drama Thriller,,2,,6295.0,,6295.0,
Hello My Name Is Doris,3,2016,,90.0,Comedy Drama Romance,R,979,84986.0,14444999.0,214449.0,14659448.0,
The Perfect Match,3,2016,,96.0,Comedy Romance,R,925,4294232.0,9669521.0,745217.0,10414738.0,
Midnight Special,3,2016,,112.0,Drama Mystery Sci-Fi Thriller,PG-13,521,190012.0,3712282.0,3400000.0,7112282.0,
The Lady in the Van,12,2015,,104.0,Biography Comedy Drama,PG-13,602,,10021175.0,31366512.0,41387687.0,
Everybody Wants Some!!,3,2016,,117.0,Comedy,R,454,312355.0,3400278.0,1244194.0,4644472.0,
The Other Side of the Door,3,2016,,96.0,Horror Thriller,R,585,1211210.0,3000342.0,11332125.0,14332467.0,
A Hologram for the King,4,2016,,98.0,Comedy Drama Romance,R,523,1138578.0,4212494.0,4957013.0,9169507.0,
Kapoor & Sons,3,2016,,132.0,Comedy Drama Family Romance,,153,986992.0,2607036.0,14805591.0,17412627.0,
Compadres,4,2016,,101.0,Action Comedy Crime,R,368,1397434.0,3127773.0,4225771.0,7353544.0,
Fan,4,2016,15670000.0,138.0,Action Drama Thriller,,307,1382871.0,2300000.0,25940000.0,28240000.0,
Miles Ahead,4,2016,,100.0,Biography Drama Music Romance,R,527,114530.0,2610896.0,863062.0,3473958.0,
Demolition,4,2016,,101.0,Comedy Drama,R,862,1100042.0,1978592.0,2387868.0,4366460.0,
Purple Rain,4,2016,,111.0,Drama Music Romance,,87,,1868075.0,,1868929.0,
Green Room,4,2016,,95.0,Crime Drama Horror Music Thriller,R,777,87984.0,3220371.0,547031.0,3767402.0,
I Saw the Light,3,2016,,123.0,Biography Drama Music Romance,R,741,45471.0,1646788.0,121175.0,1767963.0,
Anomalisa,12,2015,8000000.0,90.0,Animation Comedy Drama Romance,R,573,135222.0,3759286.0,1900000.0,5659286.0,
Where to Invade Next,2,2016,,120.0,Comedy Documentary,R,308,897034.0,3827261.0,837495.0,4664756.0,
Embrace of the Serpent,2,2016,,125.0,Adventure Biography Drama,,93,50955.0,1329249.0,1887927.0,3217176.0,
Elvis & Nixon,4,2016,,86.0,Comedy History,R,381,466447.0,1055287.0,743145.0,1798432.0,
The Mermaid,2,2016,,94.0,Comedy Drama Fantasy Romance,R,106,985052.0,3232685.0,550577543.0,553810228.0,
Ki & Ka,4,2016,,126.0,Comedy Romance,,148,439521.0,857986.0,308795.0,1166781.0,
The Little Prince,2,2016,,108.0,Adventure Animation Drama Family Fantasy Sci-Fi,PG,163,116927.0,1339152.0,96232098.0,97571250.0,
Huo guo ying xiong,4,2016,,94.0,Comedy Crime Thriller,,46,201960.0,779818.0,57326609.0,58106427.0,
Sing Street,4,2016,,106.0,Comedy Drama Music Romance,PG-13,525,63573.0,3237118.0,10387404.0,13624522.0,
Papa Hemingway in Cuba,4,2016,,110.0,Biography Drama,R,325,475224.0,1115615.0,1784.0,1117399.0,
Born to Be Blue,3,2016,,97.0,Biography Drama Music Romance,R,79,46184.0,678203.0,723208.0,1401411.0,
City of Gold,3,2016,,96.0,Biography Documentary,R,50,62959.0,640979.0,19466.0,660445.0,
Remember,3,2016,,94.0,Drama Mystery Thriller,R,60,20489.0,637555.0,543468.0,1181023.0,
Knight of Cups,3,2016,,118.0,Drama Fantasy Romance,R,68,60551.0,566006.0,460282.0,1026288.0,
Saturday's Warrior,4,2016,,120.0,Musical,PG,28,96041.0,744046.0,,744046.0,
The Boy and the Beast,3,2016,,119.0,Action Adventure Animation Drama Fantasy,PG-13,123,274247.0,490643.0,49223735.0,49714378.0,
Marguerite,3,2016,,129.0,Comedy Drama Music,R,46,19924.0,506677.0,8247679.0,8754356.0,
The First Monday in May,4,2016,,90.0,Documentary,PG-13,45,99242.0,527474.0,545469.0,1072943.0,
The Meddler,4,2016,,103.0,Comedy Drama Romance,PG-13,464,57022.0,4267218.0,1027425.0,5294643.0,
Unsullied,4,2016,,93.0,Action Horror Thriller,R,102,179112.0,510957.0,,510957.0,
A Beautiful Planet,4,2016,,46.0,Documentary,,155,223983.0,15650615.0,10079505.0,25730120.0,
Son of Saul,12,2015,,107.0,Drama War,R,180,37930.0,1777043.0,4882078.0,6659121.0,
45 Years,12,2015,,95.0,Drama Romance,R,251,65775.0,4247285.0,10182964.0,14430249.0,
Dough,2,2016,,94.0,Comedy Drama,,55,50871.0,1148304.0,499125.0,1647429.0,
Baaghi,4,2016,,133.0,Action Romance Thriller,,78,237215.0,438207.0,238395.0,676602.0,
Only Yesterday,1,2016,,119.0,Animation Drama Romance,PG,44,14970.0,453243.0,72715.0,525958.0,
The Lobster,3,2016,,119.0,Drama Romance Sci-Fi Thriller,R,15,,376871.0,6279835.0,6656706.0,
My Golden Days,3,2016,,123.0,Drama Romance,R,32,26847.0,269144.0,1240629.0,1509773.0,
April and the Extraordinary World,3,2016,,105.0,Adventure Animation Comedy Drama Family Fantasy Mystery Sci-Fi,PG,35,11413.0,295488.0,200391.0,495879.0,
Neerja,2,2016,,122.0,Biography Drama Thriller,,121,626528.0,1585687.0,16032593.0,17618280.0,
The Invitation,4,2016,,100.0,Drama Horror Mystery Thriller,,31,67877.0,231737.0,123098.0,354835.0,
Vaxxed: From Cover-Up to Catastrophe,4,2016,,91.0,Documentary,,95,28339.0,1163265.0,,1163265.0,
The Clan,3,2016,,108.0,Biography Crime Drama Thriller,R,19,12519.0,201227.0,20180768.0,20381995.0,
Francofonia,4,2016,,88.0,Drama History,,25,22083.0,307040.0,701114.0,1008154.0,
The Wave,3,2016,,105.0,Action Drama Thriller,R,37,60321.0,177404.0,12797739.0,12975143.0,
Find a Boyfriend for My Wife... PLEASE!,2,2016,,92.0,Comedy Romance,PG-13,357,902457.0,1741889.0,2828868.0,4570757.0,
Born to Be Blue,3,2016,,97.0,Biography Drama Music Romance,R,23,14069.0,151926.0,,151926.0,
Carol,11,2015,,118.0,Drama Romance,R,790,253510.0,12711491.0,27560644.0,40272135.0,
Psycho-Pass: The Movie,3,2016,,113.0,Action Animation Crime Sci-Fi Thriller,,161,,138366.0,,138366.0,
Louder Than Bombs,4,2016,,109.0,Drama,R,40,24259.0,163807.0,996917.0,1160724.0,
Krisha,3,2016,,83.0,Drama,R,26,9880.0,144822.0,,144822.0,
Spirits' Homecoming,3,2016,,127.0,Drama,,17,10012.0,125616.0,23731601.0,23857217.0,
Mustang,11,2015,,97.0,Drama,PG-13,57,20321.0,845464.0,4429200.0,5274664.0,
The Man Who Knew Infinity,4,2016,,108.0,Biography Drama,PG-13,288,80325.0,3866794.0,8385890.0,12252684.0,
New York New York,4,2016,,106.0,Drama,,16,42239.0,92377.0,1452975.0,1545352.0,
The Oscar Nominated Short Films 2016: Live Action,1,2016,,141.0,Drama,,260,559502.0,2816816.0,34024.0,2850840.0,
Requiem for the American Dream,1,2016,,73.0,Biography Documentary News,,14,,130152.0,,130152.0,
The Danish Girl,11,2015,,119.0,Biography Crime Drama,R,794,187318.0,11114018.0,53077505.0,64191523.0,
Colliding Dreams,3,2016,,134.0,Documentary History,,14,16438.0,78288.0,,78288.0,
Rams,2,2016,,93.0,Drama,R,10,13289.0,149250.0,1677333.0,1826583.0,
Sweet 20,3,2016,,127.0,Comedy Music,,6,24715.0,71775.0,3738654.0,3810429.0,
Viva,4,2016,,100.0,Drama,R,17,48995.0,178008.0,245968.0,423976.0,
The Dark Horse,4,2016,,124.0,Biography Drama,R,10,8152.0,67533.0,1794581.0,1862114.0,
Trapped,3,2016,,90.0,Documentary,,8,17626.0,63241.0,,63241.0,
Los Sures,4,2016,,57.0,Documentary,,2,26088.0,83992.0,,83992.0,
Creative Control,3,2016,,97.0,Drama Sci-Fi,R,72,6964.0,63014.0,,63014.0,
Vita Activa: The Spirit of Hannah Arendt,4,2016,,125.0,Documentary,,4,13244.0,82143.0,24625.0,106768.0,
Fireworks Wednesday,3,2016,,102.0,Drama Mystery Romance Thriller,,5,6132.0,90519.0,,90519.0,
The Measure of a Man,4,2016,,91.0,Drama,,6,10011.0,112391.0,6406540.0,6518931.0,
The Messenger,12,2015,,89.0,Documentary Family,,9,,67816.0,,67816.0,
Time Renegades,4,2016,,107.0,Action Drama Fantasy Romance Thriller,,11,6068.0,59425.0,8252936.0,8312361.0,
Dongju: The Portrait of a Poet,4,2016,,110.0,Biography Drama,,5,17724.0,56550.0,7752981.0,7809531.0,
Too Late,3,2016,,107.0,Crime Drama Mystery,,7,7000.0,60438.0,,60438.0,
High Strung,4,2016,,96.0,Drama Music Romance,PG,100,40708.0,53447.0,2031004.0,2084451.0,
Cemetery of Splendor,3,2016,,122.0,Drama Fantasy Mystery,,6,7780.0,51950.0,46982.0,98932.0,
Sweet Bean,3,2016,,113.0,Drama,,6,4630.0,124800.0,4595210.0,4720010.0,
Mountains May Depart,2,2016,,126.0,Drama Romance,,12,5550.0,82913.0,5127247.0,5210160.0,
King Georges,2,2016,,77.0,Biography Documentary,,10,15031.0,66175.0,,66175.0,
Sold,4,2016,,94.0,Drama,PG-13,9,5070.0,57527.0,,57527.0,
Hockney,4,2016,,112.0,Documentary,,10,13683.0,120745.0,,120745.0,
Catching the Sun,4,2016,,75.0,Documentary Drama History News,,14,,38613.0,,38613.0,
Tale of Tales,4,2016,,134.0,Drama Fantasy Horror,R,15,8871.0,118925.0,5378179.0,5497104.0,
Mr. Right,4,2016,,95.0,Action Comedy Romance,R,35,25369.0,34694.0,572901.0,607595.0,
A War,2,2016,,115.0,Crime Drama Thriller War,R,30,9095.0,122902.0,991761.0,1114663.0,
Our Last Tango,4,2016,,85.0,Documentary Musical,,6,6550.0,100086.0,405799.0,505885.0,
Ran,2,2016,11500000.0,160.0,Action Drama War,,5,11462.0,66097.0,18692.0,84789.0,
Songs My Brothers Taught Me,3,2016,,98.0,Drama,,5,3430.0,34793.0,112144.0,146937.0,
The Dog Wedding,3,2016,,96.0,Comedy Romance,PG-13,2,12132.0,29495.0,,29495.0,
Eva Hesse,4,2016,,108.0,Biography Documentary History,,7,12780.0,157481.0,,157481.0,
Valley of Love,3,2016,,91.0,Drama Fantasy,,5,9849.0,28648.0,1235629.0,1264277.0,
Papa,3,2016,,106.0,Comedy Drama Family,,20,14644.0,26677.0,1329356.0,1356033.0,
Take Me to the River,3,2016,,84.0,Drama,,11,1509.0,28041.0,,28041.0,
Standing Tall,4,2016,,120.0,Drama,R,6,7488.0,26144.0,4296976.0,4323120.0,
The Monkey King 2,2,2016,,119.0,Action Adventure Fantasy,,38,166391.0,709982.0,192968316.0,193678298.0,
A Bigger Splash,5,2016,,125.0,Drama Music Thriller,R,378,114419.0,2024099.0,5521659.0,7545758.0,
No Home Movie,2,2016,,115.0,Documentary,,5,,32757.0,,32757.0,
Be Here Now,4,2016,,100.0,Biography Documentary Drama Family,,11,13577.0,22424.0,,22424.0,
Aferim!,1,2016,,108.0,Adventure Comedy Drama History Western,,8,15892.0,108110.0,242000.0,350110.0,
Term Life,4,2016,,93.0,Action Crime Drama Thriller,R,50,13040.0,21256.0,222537.0,243793.0,
How to Let Go of the World: and Love All the Things Climate Can't Change,4,2016,,127.0,Documentary,,4,5800.0,36386.0,,36386.0,
Lolo,3,2016,,99.0,Comedy,,8,4242.0,24134.0,7639664.0,7663798.0,
The Family Fang,4,2016,,105.0,Comedy Drama Mystery,R,52,14506.0,262921.0,386634.0,649555.0,
Kill Me Deadly,4,2016,,100.0,Comedy History Mystery,,3,11600.0,36027.0,,36027.0,
The Congressman,4,2016,,98.0,Drama,R,13,14260.0,71451.0,,71451.0,
Revelation: Dawn of Global Government,4,2016,,106.0,Documentary,PG,2,14975.0,19107.0,,19107.0,
Janis: Little Girl Blue,11,2015,,103.0,Biography Documentary Music,,26,21861.0,410465.0,1272701.0,1683166.0,
Ktown Cowboys,3,2016,,81.0,Comedy Drama,R,4,12523.0,18863.0,,18863.0,
The Last Man on the Moon,2,2016,,95.0,Adventure Biography Documentary History,,14,30880.0,52482.0,1399.0,53881.0,
Chimes at Midnight,1,2016,,119.0,Comedy Drama History War,,4,13630.0,126724.0,,126724.0,
Rio I Love You,4,2016,,110.0,Comedy Drama Fantasy Romance,R,15,,31982.0,,31982.0,
Youth,12,2015,,124.0,Comedy Drama Music Romance,R,149,78085.0,2703296.0,20766244.0,23469540.0,
Streit's: Matzo and the American Dream,4,2016,,83.0,Documentary Family History,,3,12065.0,17506.0,,17506.0,
Theeb,11,2015,,100.0,Adventure Drama Thriller,,27,9181.0,283024.0,485425.0,768449.0,
Colonia,4,2016,,110.0,Biography Drama History Romance Thriller,R,27,,15709.0,3605337.0,3621046.0,
Ingrid Bergman: In Her Own Words,11,2015,,114.0,Biography Documentary,,13,8355.0,138148.0,75866.0,214014.0,
Neon Bull,4,2016,,101.0,Drama,,4,6413.0,26734.0,146485.0,173219.0,
1915,4,2015,,82.0,Drama,,10,30448.0,111682.0,,111682.0,
The Hill Chris Climbed: The Gridiron Heroes Story,4,2016,,71.0,Biography Documentary Family Sport,,5,,23487.0,,23487.0,
A Space Program,3,2016,,72.0,Adventure Documentary Drama Sci-Fi,,1,10247.0,13739.0,,13739.0,
Late Spring,3,2016,,108.0,Drama,,1,6456.0,13254.0,3703.0,16957.0,
The Adderall Diaries,4,2016,,87.0,Crime Drama Mystery Thriller,R,31,5517.0,13191.0,2173.0,15364.0,
The Program,3,2016,,99.0,Biography Drama Sport,R,18,5763.0,13074.0,3322539.0,3335613.0,
The Club,2,2016,,98.0,Drama Mystery Thriller,,14,6514.0,52761.0,488754.0,541515.0,
Love & Friendship,5,2016,,90.0,Comedy Drama Romance,PG,826,133513.0,14016568.0,7385381.0,21401949.0,
Cafï¿½ Society,7,2016,,96.0,Comedy Drama Romance,PG-13,631,359289.0,11103205.0,32660042.0,43763247.0,
The Lobster,5,2016,,119.0,Drama Romance Sci-Fi Thriller,R,560,190252.0,8700374.0,251977.0,8952351.0,
Sultan,7,2016,13430000.0,170.0,Action Drama Romance Sport,,283,2371100.0,6200000.0,81080000.0,87280000.0,
Southside with You,8,2016,,84.0,Biography Drama History Romance,PG-13,897,2868403.0,6304223.0,324380.0,6628603.0,
Captain Fantastic,7,2016,,118.0,Comedy Drama,R,550,93824.0,5879835.0,16907691.0,22787526.0,
Absolutely Fabulous: The Movie,7,2016,,91.0,Comedy Crime,R,355,1861118.0,4772155.0,34446954.0,39219109.0,
Hunt for the Wilderpeople,6,2016,,101.0,Adventure Comedy Drama,PG-13,200,78439.0,5205468.0,17630449.0,22835917.0,
No Manches Frida,9,2016,,114.0,Comedy Romance,PG-13,465,3676235.0,11528613.0,12012324.0,23540937.0,
Swiss Army Man,6,2016,,97.0,Comedy Drama Fantasy Romance,R,636,105453.0,4210454.0,725047.0,4935501.0,
Kabali,7,2016,,153.0,Action Crime Drama,,236,2157621.0,3903095.0,485694.0,4388789.0,
Maggie's Plan,5,2016,,98.0,Comedy Drama Romance,R,335,63308.0,3351735.0,2532156.0,5883891.0,
Our Kind of Traitor,7,2016,,108.0,Action Crime Drama Thriller,R,399,984698.0,3153157.0,7557870.0,10711027.0,
Indignation,7,2016,,110.0,Drama Romance,R,317,93125.0,3401155.0,523372.0,3924527.0,
Anthropoid,8,2016,,120.0,Action Drama History Romance Thriller War,R,452,1233519.0,2964845.0,2114374.0,5079219.0,
Don't Think Twice,7,2016,,92.0,Comedy Drama,R,175,92835.0,4417667.0,,4417667.0,
A Aa,6,2016,,152.0,Comedy Drama Romance,,115,1213057.0,2313043.0,,2313043.0,
Train to Busan,7,2016,,118.0,Action Horror Thriller,,36,284776.0,2129768.0,90612555.0,92742323.0,
Weiner,5,2016,,96.0,Documentary,R,88,84173.0,1676108.0,39847.0,1715955.0,
Genius,6,2016,,104.0,Biography Drama,PG-13,152,98274.0,1361045.0,6073961.0,7435006.0,
Greater,8,2016,,130.0,Biography Family Sport,PG,340,627974.0,2000093.0,,2000093.0,
The Neon Demon,6,2016,,117.0,Horror Thriller,R,783,589014.0,1333124.0,1740576.0,3073700.0,
Housefull 3,6,2016,,140.0,Action Comedy Romance,,145,683620.0,1326999.0,617263.0,1944262.0,
Mohenjo Daro,8,2016,,155.0,Action Adventure Drama History,,246,747791.0,1264339.0,365892.0,1630231.0,
The Music of Strangers: Yo-Yo Ma and the Silk Road Ensemble,6,2016,,96.0,Documentary Music,PG-13,82,24614.0,1176781.0,82807.0,1259588.0,
Rustom,8,2016,,148.0,Crime Drama Thriller,,133,773662.0,1087419.0,571175.0,1658594.0,
Equity,7,2016,,100.0,Drama,R,255,82434.0,1605463.0,66843.0,1672306.0,
The Innocents,7,2016,,115.0,Drama History,PG-13,69,30896.0,1065665.0,6334636.0,7400301.0,
Battle for Incheon: Operation Chromite,8,2016,,111.0,Action Drama History War,,114,31662.0,1023348.0,1726570.0,2749918.0,
Dark Horse,5,2016,,85.0,Documentary Drama Sport,PG,74,13838.0,940715.0,3346.0,944061.0,
Gentleman,6,2016,,144.0,Mystery Romance Thriller,,126,537490.0,897876.0,26008.0,923884.0,
The Insanity of God,8,2016,,,Documentary,,531,,1102525.0,,1102525.0,
Dishoom,7,2016,,124.0,Action Adventure Comedy,,113,442299.0,812737.0,519185.0,1331922.0,
The Wailing,5,2016,,156.0,Drama Horror Mystery Thriller,,35,77892.0,786633.0,49065137.0,49851770.0,
31,8,2016,,102.0,Horror Thriller,R,538,,779820.0,70599.0,850419.0,
Range 15,6,2016,,89.0,Action Comedy Horror,,260,1044.0,621738.0,,621738.0,
Tickled,6,2016,,92.0,Crime Documentary Mystery,R,53,21898.0,613956.0,176563.0,790519.0,
Gleason,7,2016,,110.0,Biography Documentary,R,148,91583.0,583664.0,,583664.0,
Cold War 2,7,2016,,110.0,Action Crime Drama,,23,157385.0,560824.0,102636677.0,103197501.0,
Willy Wonka & the Chocolate Factory,9,2016,,100.0,Family Fantasy Musical,,155,526633.0,526633.0,,526954.0,
Wiener-Dog,6,2016,,88.0,Comedy Drama,R,73,24311.0,477453.0,257276.0,734729.0,
Lo and Behold: Reveries of the Connected World,8,2016,,98.0,Documentary,PG-13,51,114273.0,594912.0,170884.0,765796.0,
Little Men,8,2016,,85.0,Drama,PG,61,30368.0,702537.0,1306112.0,2008649.0,
A Tale of Love and Darkness,8,2016,,95.0,Biography Drama History Mystery Romance War,PG-13,66,37170.0,572212.0,152673.0,724885.0,
Our Little Sister,7,2016,,127.0,Drama Family,PG,33,25118.0,467555.0,15343174.0,15810729.0,
High-Rise,5,2016,,119.0,Drama Sci-Fi,R,41,79887.0,346472.0,3940104.0,4286576.0,
